zip, total
42726, 128178
42712, 128136
42754, 128262
42755, 128265
42762, 128286
42716, 170864
42718, 170872
42214, 168856
42746, 170984
42743, 170972
42757, 171028
42764, 171056
42782, 171128
41102, 287714
41101, 287707
41143, 288001
41183, 288281
41121, 287847
41139, 287973
41141, 287987
41169, 288183
41144, 288008
41175, 288225
41174, 288218
42368, 84736
42366, 84732
42348, 84696
42351, 84702
42364, 84728
42343, 84686
40162, 120486
40122, 120366
40121, 120363
40140, 120420
40150, 120450
40159, 120477
40160, 120480
42724, 128172
40051, 120153
42748, 128244
42701, 128103
42732, 128196
42740, 128220
42702, 128106
40175, 120525
42712, 128136
42776, 128328
42784, 128352
42788, 128364
40177, 120531
40870, 326960
40831, 326648
40964, 327712
40849, 326792
40823, 326584
40847, 326776
40824, 326592
40808, 326464
40873, 326984
40801, 326408
40855, 326840
40807, 326456
40806, 326448
40829, 326632
40854, 326832
40828, 326624
40810, 326480
40830, 326640
40988, 327904
40815, 326520
40840, 326720
40843, 326744
40865, 326920
40820, 326560
40863, 326904
40818, 326544
40927, 327416
40819, 326552
41003, 205015
41010, 205050
41031, 205155
40370, 201850
42749, 170996
42722, 170888
42127, 168508
42729, 170916
42746, 170984
42713, 170852
42757, 171028
42765, 171060
42764, 171056
42782, 171128
42784, 171136
42402, 84804
42419, 84838
42458, 84916
42457, 84914
42301, 84602
42406, 84812
42461, 84922
42462, 84924
42451, 84902
42452, 84904
42420, 84840
40075, 120225
40011, 120033
40055, 120165
40068, 120204
40057, 120171
40019, 120057
40050, 120150
40070, 120210
40031, 120093
40601, 121803
40006, 120018
40036, 120108
40058, 120174
40007, 120021
42041, 42041
42085, 42085
42088, 42088
42021, 42021
42039, 42039
42031, 42031
42032, 42032
42442, 84884
42440, 84880
42441, 84882
42453, 84906
42445, 84890
42413, 84826
42464, 84928
42217, 84434
42450, 84900
42408, 84816
42410, 84820
42436, 84872
42431, 84862
42456, 84912
40403, 202015
40402, 202010
40486, 202430
40434, 202170
40336, 201680
40488, 202440
40447, 202235
40481, 202405
40456, 202280
40219, 120657
40297, 120891
40272, 120816
40256, 120768
40295, 120885
40245, 120735
40261, 120783
40229, 120687
40251, 120753
40293, 120879
40255, 120765
40250, 120750
40294, 120882
40253, 120759
40252, 120756
40109, 120327
40258, 120774
40118, 120354
40218, 120654
40214, 120642
40213, 120639
40257, 120771
40296, 120888
40259, 120777
40217, 120651
40215, 120645
40216, 120648
40222, 120666
40298, 120894
40025, 120075
40221, 120663
40220, 120660
40223, 120669
40224, 120672
40268, 120804
40047, 120141
40225, 120675
40014, 120042
40228, 120684
40269, 120807
40018, 120054
40299, 120897
40266, 120798
40232, 120696
40282, 120846
40059, 120177
40209, 120627
40289, 120867
40023, 120069
40212, 120636
40280, 120840
40027, 120081
40281, 120843
40231, 120693
40270, 120810
40243, 120729
40283, 120849
40287, 120861
40242, 120726
40203, 120609
40207, 120621
40202, 120606
40208, 120624
40201, 120603
40206, 120618
40241, 120723
40041, 120123
40233, 120699
40285, 120855
40205, 120615
40204, 120612
40291, 120873
40211, 120633
40210, 120630
40290, 120870
40177, 120531
40292, 120876
40515, 202575
40514, 202570
40513, 202565
40340, 201700
40339, 201695
40390, 201950
40356, 201780
40383, 201915
41263, 330104
41240, 329920
41254, 330032
41265, 330120
41159, 329272
41204, 329632
41234, 329872
41256, 330048
41268, 330144
41271, 330168
41257, 330056
41274, 330192
41232, 329856
41255, 330040
41219, 329752
41260, 330080
41216, 329728
41222, 329776
41238, 329904
41226, 329808
41063, 246378
41025, 246150
41019, 246114
41014, 246084
41015, 246090
41033, 246198
41030, 246180
41051, 246306
41018, 246108
41016, 246096
41017, 246102
41042, 246252
41012, 246072
41011, 246066
41094, 246564
41053, 246318
45999, 275994
41701, 333608
41862, 334896
41859, 334872
41812, 334496
41722, 333776
41817, 334536
41725, 333800
41831, 334648
41828, 334624
41834, 334672
41743, 333944
41740, 333920
41643, 333144
41836, 334688
41839, 334712
41843, 334744
41339, 330712
41844, 334752
41861, 334888
41847, 334776
41630, 333040
41640, 333120
41822, 334576
41759, 334072
41773, 334184
41772, 334176
40995, 327960
40930, 327440
40946, 327568
40906, 327248
40759, 326072
40771, 326168
40701, 325608
40982, 327856
40903, 327224
40935, 327480
40953, 327624
40949, 327592
40939, 327512
40734, 325872
40943, 327544
40921, 327368
40915, 327320
40997, 327976
40923, 327384
40051, 120153
42716, 128148
42718, 128154
42748, 128244
42757, 128271
42764, 128292
42776, 128328
42784, 128352
40052, 120156
42503, 340024
40701, 325608
40755, 326040
40750, 326000
40962, 327696
40740, 325920
40734, 325872
40737, 325896
40743, 325944
40744, 325952
40745, 325960
40729, 325832
40742, 325936
40741, 325928
40724, 325792
41201, 288407
41160, 288120
41124, 287868
41132, 287924
41159, 288113
41264, 288848
41180, 288260
41232, 288624
41254, 288778
41230, 288610
41219, 288533
41168, 288176
41129, 287903
41397, 331176
41368, 330944
40336, 322688
41339, 330712
41311, 330488
41365, 330920
41301, 330408
40447, 323576
41347, 330776
40810, 326480
41749, 333992
41777, 334216
40844, 326752
41714, 333712
40816, 326528
40868, 326944
40858, 326864
40803, 326424
40874, 326992
41776, 334208
41775, 334200
40808, 326464
40979, 327832
41723, 333784
40827, 326616
40840, 326720
41754, 334032
41762, 334096
41766, 334128
41764, 334112
41804, 334432
41849, 334792
40826, 326608
41855, 334840
40823, 326584
41810, 334480
41812, 334496
41517, 332136
41815, 334520
41833, 334664
41824, 334592
41826, 334608
41825, 334600
41731, 333848
41832, 334656
41845, 334760
41848, 334784
41537, 332296
41835, 334680
41837, 334696
41838, 334704
41840, 334720
41819, 334552
41858, 334864
41821, 334568
40862, 326896
41189, 288323
41164, 288148
41093, 287651
41135, 287945
41141, 287987
41166, 288162
41179, 288253
41174, 288218
40437, 202185
40489, 202445
40409, 202045
40419, 202095
40448, 202240
40442, 202210
42567, 212835
40440, 202200
40444, 202220
40484, 202420
40422, 202110
42078, 42078
42081, 42081
42083, 42083
42045, 42045
42028, 42028
42047, 42047
42058, 42058
42064, 42064
42274, 169096
42276, 169104
42265, 169060
42206, 168824
42204, 168816
42261, 169044
42256, 169024
42202, 168808
42339, 169356
42445, 42445
42411, 42411
42038, 42038
42055, 42055
42064, 42064
42003, 42003
42069, 42069
42002, 42002
42082, 42082
42027, 42027
42001, 42001
42086, 42086
42053, 42053
40769, 163076
42631, 170524
42634, 170536
42653, 170612
42649, 170596
42635, 170540
42638, 170552
42647, 170588
42372, 84744
42371, 84742
42350, 84700
42322, 84644
42352, 84704
42301, 84602
42327, 84654
42376, 84752
40403, 202015
40461, 202305
40405, 202025
40404, 202020
40476, 202380
40475, 202375
40385, 201925
41426, 331408
41465, 331720
41464, 331712
41632, 333056
40037, 120111
40009, 120027
40328, 120984
40069, 120207
40060, 120180
42718, 128154
40049, 120147
40062, 120186
40052, 120156
40063, 120189
40033, 120099
42082, 42082
42036, 42036
42025, 42025
42029, 42029
42044, 42044
42048, 42048
42054, 42054
42066, 42066
41267, 330136
41214, 329712
41203, 329624
41250, 330000
41514, 332112
41231, 329848
41224, 329792
41262, 330096
41230, 329840
41096, 287672
41056, 287392
41179, 288253
41055, 287385
41039, 287273
41044, 287308
41034, 287238
41062, 287434
40104, 120312
40117, 120351
40108, 120324
40157, 120471
40121, 120363
40142, 120426
40146, 120438
40155, 120465
40161, 120483
40175, 120525
40176, 120528
40316, 282212
40322, 282254
40346, 282422
40371, 282597
40387, 282709
40078, 200390
40372, 201860
40310, 201550
40330, 201650
40468, 202340
42715, 170860
42717, 170868
42124, 168496
42129, 168516
42214, 168856
42154, 168616
42746, 170984
42151, 168604
42141, 168564
42749, 170996
42166, 168664
42167, 168668
42133, 168532
42140, 168560
42141, 168564
42157, 168628
42151, 168604
42167, 168668
42166, 168664
40337, 201685
40346, 201730
40334, 201670
40391, 201955
40353, 201765
40360, 201800
40361, 201805
41408, 289856
41332, 289324
41425, 289975
41421, 289947
41413, 289891
40387, 282709
41352, 289464
41477, 290339
41472, 290304
41451, 290157
41301, 289107
42324, 84648
42220, 84440
42367, 84734
42464, 84928
42323, 84646
42372, 84744
42374, 84748
42321, 84642
42256, 84512
42326, 84652
42325, 84650
42337, 84674
42332, 84664
42330, 84660
42339, 84678
42345, 84690
42344, 84688
40069, 120207
40107, 120321
40013, 120039
40004, 120012
40037, 120111
40048, 120144
40012, 120036
40020, 120060
40051, 120153
40052, 120156
40008, 120024
40350, 201750
40374, 201870
41031, 205155
40361, 201805
40311, 201555
42369, 84738
42376, 84752
42378, 84756
42361, 84722
42349, 84698
42366, 84732
42347, 84694
40119, 80238
42368, 84736
42370, 84740
42352, 84704
42320, 84640
42354, 84708
42343, 84686
42338, 84676
42328, 84656
42333, 84666
40026, 120078
40245, 120735
40010, 120030
40056, 120168
40055, 120165
40068, 120204
40077, 120231
40014, 120042
40059, 120177
40031, 120093
40241, 120723
40032, 120096
41010, 205050
41035, 205175
40355, 201775
41098, 205490
41086, 205430
40379, 201895
40359, 201795
40363, 201815
41386, 331088
40983, 327864
41364, 330912
40486, 323888
41314, 330512
41351, 330808
41003, 246018
41033, 246198
41006, 246036
41040, 246240
41043, 246258
41774, 334192
41702, 333616
41751, 334008
41701, 333608
41719, 333752
41712, 333696
41713, 333704
41367, 330936
41727, 333816
41721, 333768
41723, 333784
41722, 333776
41736, 333888
41729, 333832
41735, 333880
41731, 333848
41745, 333960
41746, 333968
40981, 327848
41739, 333912
41778, 334224
41348, 330784
41773, 334184
41760, 334080
41754, 334032
41763, 334104
41503, 332024
41513, 332104
41537, 332296
41572, 332576
41571, 332568
41566, 332528
41564, 332512
41568, 332544
41512, 332096
41520, 332160
41519, 332152
41514, 332112
41522, 332176
41527, 332216
41531, 332248
41528, 332224
41526, 332208
41524, 332192
41567, 332536
41605, 332840
41547, 332376
41501, 332008
41535, 332280
41502, 332016
41563, 332504
41559, 332472
41534, 332272
41548, 332384
41560, 332480
41557, 332456
41562, 332496
41555, 332440
41558, 332464
41561, 332488
41538, 332304
41544, 332352
41540, 332320
41543, 332344
41539, 332312
41549, 332392
41542, 332336
41554, 332432
41553, 332424
41659, 333272
40376, 201880
40380, 201900
41360, 206800
41301, 206505
40312, 201560
42503, 170012
42502, 170008
40419, 161676
42518, 170072
42501, 170004
42519, 170076
42567, 170268
42564, 170256
42558, 170232
42533, 170132
42544, 170176
42553, 170212
42642, 170568
40409, 161636
41064, 287448
41031, 287217
40311, 282177
40409, 202045
40460, 202300
40403, 202015
42503, 212515
40419, 202095
40447, 202235
40445, 202225
40456, 202280
40492, 202460
40473, 202365
40313, 282191
40317, 282219
40319, 282233
40351, 282457
41164, 288148
42602, 170408
42565, 170260
42544, 170176
42629, 170516
42528, 170112
42741, 170964
42642, 170568
40379, 201895
40511, 202555
40324, 201620
40347, 201735
41010, 205050
40361, 201805
40370, 201850
40076, 120228
40071, 120213
40057, 120171
40245, 120735
40067, 120201
40066, 120198
40068, 120204
40342, 121026
40046, 120138
40023, 120069
40019, 120057
40003, 120009
40022, 120066
40601, 121803
40065, 120195
42202, 168808
42206, 168824
42104, 168416
42135, 168540
42134, 168536
42170, 168680
40071, 120213
40046, 120138
40076, 120228
40047, 120141
40013, 120039
40023, 120069
40065, 120195
40008, 120024
40009, 160036
42716, 170864
42718, 170872
42719, 170876
42539, 170156
42728, 170912
42733, 170932
42758, 171032
42266, 84532
42265, 84530
42280, 84560
42345, 84690
42286, 84572
42204, 84408
42220, 84440
42216, 84432
42256, 84512
42234, 84468
42240, 84480
42445, 84890
42211, 84422
42215, 84430
42038, 84076
42232, 84464
42236, 84472
40055, 120165
40011, 120033
40045, 120135
40006, 120018
42437, 84874
42462, 84924
42461, 84922
42460, 84920
42404, 84808
42459, 84918
42274, 169096
42101, 168404
42103, 168412
42102, 168408
42122, 168488
42128, 168512
42159, 168636
42206, 168824
42170, 168680
42171, 168684
42104, 168416
40061, 120183
40078, 120234
40037, 120111
40342, 121026
40328, 120984
40330, 120990
40069, 120207
40008, 120024
40040, 120120
40468, 121404
40033, 120099
42518, 170072
42633, 170532
42603, 170412
42544, 170176
42455, 84910
42444, 84888
42437, 84874
42456, 84912
42441, 84882
42406, 84812
42463, 84926
42404, 84808
42452, 84904
42450, 84900
42409, 84818
40763, 326104
40759, 326072
40769, 326152
40771, 326168
40940, 327520
40730, 325840
40701, 325608
40702, 325616
40906, 327248
41332, 330656
40387, 323096
41360, 330880
41365, 330920
41301, 330408
40601, 203005
40513, 202565
40390, 201950
40347, 201735
40384, 201920
40383, 201915
70543, 211629
70529, 211587
70556, 211668
70531, 211593
70583, 211749
70559, 211677
70546, 211638
70535, 211605
70534, 211602
70537, 211611
70527, 211581
70526, 211578
70525, 211575
70516, 211548
70515, 211545
70578, 211734
70654, 282616
70532, 282128
70658, 282632
70651, 282604
70662, 282648
70656, 282624
70655, 282620
70644, 282576
71463, 285852
71433, 285732
70657, 282628
70638, 282552
70648, 282592
70637, 282548
70778, 353890
70737, 353685
70346, 351730
70734, 353670
70738, 353690
70718, 353590
70769, 353845
70707, 353535
70725, 353625
70728, 353640
70774, 353870
70380, 140760
70372, 140744
70339, 140678
70341, 140682
70393, 140786
70391, 140782
70390, 140780
70301, 140602
71341, 428046
71320, 427920
71355, 428130
71356, 428136
71322, 427932
71369, 428214
71339, 428034
71360, 428160
71323, 427938
71350, 428100
71327, 427962
71328, 427968
71329, 427974
71351, 428106
71331, 427986
71362, 428172
71333, 427998
70652, 282608
70660, 282640
70662, 282648
70653, 282612
70657, 282628
70634, 282536
70633, 282532
70637, 282548
71275, 570200
71068, 568544
71039, 568312
71001, 568008
71251, 570008
71045, 568360
71070, 568560
71080, 568640
71268, 570144
71055, 568440
71016, 568128
71008, 568064
71024, 568192
71028, 568224
71037, 568296
71107, 568856
71067, 568536
71110, 568880
71111, 568888
71051, 568408
71113, 568904
71112, 568896
71071, 568568
71104, 568832
71018, 568144
71171, 569368
71006, 568048
71075, 568600
71105, 568840
71064, 568512
71023, 568184
71172, 569376
71108, 568864
71107, 568856
71043, 568344
71154, 569232
71033, 568264
71153, 569224
71152, 569216
71109, 568872
71069, 568552
71044, 568352
71106, 568848
71103, 568824
71151, 569208
71118, 568944
71165, 569320
71102, 568816
71164, 569312
71156, 569248
71115, 568920
71047, 568376
71163, 569304
71101, 568808
71161, 569288
71082, 568656
71162, 569296
71105, 568840
71150, 569200
71130, 569040
71061, 568488
71129, 569032
71004, 568032
71166, 569328
71120, 568960
71007, 568056
71009, 568072
71119, 568952
71060, 568480
71104, 568832
71133, 569064
71137, 569096
71149, 569192
71136, 569088
71134, 569072
71135, 569080
71148, 569184
71029, 568232
71138, 569104
70661, 282644
70601, 282404
70612, 282448
70668, 282672
70663, 282652
70665, 282660
70606, 282424
70605, 282420
70607, 282428
70602, 282408
70664, 282656
70611, 282444
70609, 282436
70615, 282460
70647, 282588
70629, 282516
70669, 282676
70616, 282464
70630, 282520
70633, 282532
70646, 282584
71465, 500255
71441, 500087
71415, 499905
71418, 499926
71435, 500045
70542, 282168
70643, 282572
70607, 282428
70549, 282196
70631, 282524
70630, 282520
70645, 282580
70632, 282528
71343, 428058
71425, 428550
71368, 428208
71340, 428040
71465, 428790
71326, 427956
71418, 428508
71401, 428406
71363, 428178
71331, 427986
71038, 568304
71256, 570048
71040, 568320
71235, 569880
71222, 569776
71079, 568632
71048, 568384
71001, 568008
71003, 568024
71055, 568440
71316, 427896
71354, 428124
71326, 427956
71343, 428058
71377, 428262
71373, 428238
71334, 428004
71078, 568624
71052, 568416
71049, 568392
71046, 568368
71050, 568400
71032, 568256
71063, 568504
71419, 571352
71027, 568216
71030, 568240
70807, 354035
70806, 354030
70805, 354025
70803, 354015
70804, 354020
70802, 354010
70811, 354055
70822, 354110
70808, 354040
70810, 354050
70809, 354045
70812, 354060
70821, 354105
70813, 354065
70820, 354100
70817, 354085
70818, 354090
70814, 354070
70815, 354075
70819, 354095
70816, 354080
70825, 354125
70826, 354130
70823, 354115
70835, 354175
70801, 354005
70791, 353955
70833, 354165
70777, 353885
70831, 354155
70827, 354135
70748, 353740
70891, 354455
70898, 354490
70836, 354180
70874, 354370
70884, 354420
70873, 354365
70837, 354185
70879, 354395
70739, 353695
70714, 353570
70893, 354465
70892, 354460
70894, 354470
70896, 354480
70895, 354475
70722, 353610
70704, 353520
70770, 353850
70775, 353875
71286, 499002
71254, 498778
71276, 498932
70730, 353650
70777, 353885
70789, 353945
70761, 353805
70748, 353740
70722, 353610
70791, 353955
70775, 353875
70554, 211662
71463, 214389
71367, 214101
70586, 211758
70585, 211755
70535, 211605
71325, 213975
70589, 211767
70576, 211728
70580, 211740
70524, 211572
70515, 211545
71295, 499065
71219, 498533
71243, 498701
71249, 498743
71368, 499576
71324, 499268
71378, 499646
71232, 498624
71230, 498610
71336, 499352
71423, 428538
71454, 428724
71404, 428424
71407, 428442
71360, 428160
71417, 428502
71432, 428592
71467, 428802
71405, 428430
70513, 211539
70544, 211632
70552, 211656
70528, 211584
70582, 211746
70560, 211680
70569, 211707
70563, 211689
70562, 211686
70518, 211554
70592, 211776
70780, 353900
70764, 353820
70721, 353605
70757, 353785
70788, 353940
70740, 353700
70776, 353880
70772, 353860
70765, 353825
71247, 498729
71238, 498666
71226, 498582
71270, 498890
71251, 498757
